DATE,NAME.COMP,STATUS,M.Type,ROUND,MAP,Points,ID.BATTLENET1,Tier1,RACE1,R.L1,R.L2,R.R2,R.R1,ID.BATTLENET2,Tier2,RACE2,Points,R,REMARK,REMARK2
25.10.04,DAWN COMPOSE,O,T,2,F.S,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,3,POLY,,AX_WiFi(Z),G,Z,1,1,,,AX_DiHing(P),G,P,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,4,F.S,,AX_VulTure(T),2,T,,,1,1,AX_Agumon(Z),4,Z,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,5,F.S,,AX_ewrtf(Z),1,Z,0,1,0,0,AX_RYO(Z),3,Z,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,6,POLY,,AX_No.9(T),1,T,,,1,1,AX_hogu(Z),0,Z,,,,COMPOSE/MEGA
25.10.04,DAWN COMPOSE,O,T,ACE,F.S,,AX_WiFi(Z),G,Z,1,1,,,AX_DiHing(P),G,P,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,1,F.S,,AX_Agumon(Z),4,Z,,,1,1,AX_PoTTer(P),3,P,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,2,DOM.,,AX_Poorong(P),1,P,1,1,,,Ax_VulTure(T),2,T,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,3,POLY,,AX_ELEC(Z),1,Z,1,1,,,AX_ChaeridA(P),1,P,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,4,POLY,,AX_AphRoDite(P),0,P,1,1,,,AX_Nam.9(T),1,T,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,5,POLY,,AX_WiFi(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,6,POLY,,AX_ewrtf(Z),1,Z,,,1,1,AX_3DASOO(P),0,P,,,,COMPOSE/MEGA
25.10.04,BEAT GOGORANI - 04,O,T,F,F.S,,AX_RYO(Z),3,Z,,,1,1,AX_Zealot(P),2,P,,,,COMPOSE/MEGA
25.10.05,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 3,O,I,1,DEJAVU,,AX_PoTTer(P),3,P,,,1,1,AX_Navy(T),4,T,,,,indiv.
25.10.05,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 3,O,I,2,ECLIPSE,,AX_PoTTer(P),3,P,1,1,,,AX_Navy(T),4,T,,,,indiv.
25.10.05,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 3,O,I,3,RADEON,,AX_PoTTer(P),3,P,1,1,,,AX_Navy(T),4,T,,,,indiv.
25.10.05,2nd Tier Round Robin TIER 3/4 - PLAYOFFS 3,O,I,4,POLY,,AX_PoTTer(P),3,P,1,1,,,AX_Navy(T),4,T,,,,indiv.
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,1,POLY,,AX_Krog(T),2,T,,,1,1,AX_RYO(Z),3,Z,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,2,POLY,,AX_Navy(T),4,T,,,1,1,AX_Pokemon(Z),3,Z,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,3,RADEON,,AX_Lego(P),1,P,,,1,1,AX_No.9(T),1,T,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,4,POLY,,AX_AphRoDite(P),0,P,,,1,1,AX_CoNG(T),0,T,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,5,POLY,,AX_SKY(Z),2,Z,1,1,,,AX_SLiN(P),2,P,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,F,POLY,,AX_Black(P),1,P,1,1,,,AX_Nam.9(T),1,T,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,7,F.S,,AX_Marine(T),4,T,,,1,1,AX_Agumon(Z),4,Z,,,,AXPL SCRIM
25.10.08,25' AXPL S3 SCRIMMAGE 03,O,T,E,F.S,,AX_Marine(T),4,T,,,1,1,AX_Broller(Z),4,Z,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,1,POLY,,AX_Black(P),1,P,,,1,1,AX_Krog(T),2,T,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,2,F.S,,AX_Marine(T),4,T,,,1,1,AX_Agumon(Z),4,Z,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,3,POLY,,AX_ChaeridA(P),1,P,,,1,1,AX_CoNG(T),0,T,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,4,POLY,,AX_SKY(Z),2,Z,1,1,,,AX_Ddorong(P),3,P,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,5,RADEON,,AX_Navy(T),4,T,,,1,1,AX_Pokemon(Z),3,Z,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,F,POLY,,AX_Nam.9(T),1,T,1,1,,,AX_ewrtf(Z),1,Z,,,,AXPL SCRIM
25.10.09,25' AXPL S3 SCRIMMAGE 04,O,T,7,POLY,,AX_Sura(P),1,P,1,1,,,AX_No.9(T),1,T,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,1,POLY,,AX_Krog(T),2,T,1,1,,,AX_BOSL(Z),4,Z,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,2,POLY,,AX_Zealot(P),2,P,,,1,1,AX_VulTure(T),2,T,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,3,POLY,,AX_CoNG(T),0,T,1,1,,,AX_hogu(Z),0,Z,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,4,F.S,,AX_Marine(T),4,T,1,1,,,AX_broller(Z),4,Z,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,F,DOM.,,AX_OceAn(P),1,P,,,1,1,AX_Nam.9(T),1,T,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,6,POLY,,AX_3DASOO(P),0,P,,,1,1,AX_Sura(T),G,T,,,,AXPL SCRIM
25.10.11,25' AXPL S3 SCRIMMAGE 05,O,T,7,F.S,,AX_Pokemon(Z),3,Z,1,1,,,AX_Main(P),3,P,,,,AXPL SCRIM
25.10.12,DAWN COMPOSE,O,T,1,POLY,,AX_GoGo(Z),1,Z,1,1,,,Ax_Lego(P),1,P,,,,COMPOSE/MEGA
25.10.12,DAWN COMPOSE,O,T,2,F.S,,AX_Marine(T),4,T,1,1,,,AX_broller(Z),4,Z,,,,COMPOSE/MEGA
25.10.12,DAWN COMPOSE,O,T,3,POLY,,AX_GomGom(P),3,P,1,1,,,Ax_VulTure(T),2,T,,,,COMPOSE/MEGA
25.10.12,DAWN COMPOSE,O,T,4,POLSTAR,,AX_Black(P),1,P,0,1,0,0,AX_OceAn(P),1,P,,,,COMPOSE/MEGA
25.10.12,DAWN COMPOSE,O,T,F,POLY,,AX_Cherry(T),0,T,1,1,,,AX_hogu(Z),0,Z,,,,COMPOSE/MEGA
25.10.12,25 AUCTION MATCH 18 - A,O,T,1,POLY,,AX_Race(T),1,T,1,1,,,AX_Sura(Z),1,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - A,O,T,2,POLY,,AX_GomGom(P),3,P,0,0,1,0,AX_Viper(P),1,P,,,,Auction
25.10.12,25 AUCTION MATCH 18 - A,O,T,3,POLY,,AX_ELEC(Z),1,Z,0,1,0,0,AX_hogu(Z),0,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - A,O,T,4,F.S,Auction,Ax_Nam.9(T),1,T,,,1,1,AX_attack(Z),G,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - A,O,T,F,POLY,,AX_Romantic(P),1,P,1,1,,,AX_Marine(T),4,T,,,,Auction
25.10.12,25 AUCTION MATCH 18 - B,O,T,1,POLY,,AX_CoNG(T),0,T,,,1,1,AX_DDI(Z),1,Z,AUC2ND,,,Auction
25.10.12,25 AUCTION MATCH 18 - B,O,T,2,POLY,,AX_hOya(T),G,T,,,1,1,AX_HYUNDAI(Z),G,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - B,O,T,F,POLY,,AX_SKY(P),3,P,,,1,1,AX_No.9(T),1,T,,,,Auction
25.10.12,25 AUCTION MATCH 18 - 3rd PLACE,O,T,1,POLY,,AX_OceAn(P),1,P,,,1,1,AX_Race(T),1,T,,,,Auction
25.10.12,25 AUCTION MATCH 18 - 3rd PLACE,O,T,2,POLY,,AX_CoNG(T),0,T,1,1,,,AX_hogu(Z),0,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - 3rd PLACE,O,T,3,POLY,,AX_hOya(T),G,T,,,1,1,AX_attack(Z),G,Z,,,,Auction
25.10.12,25 AUCTION MATCH 18 - 3rd PLACE,O,T,4,DEJAVU,,AX_Marine(T),4,T,0,0,1,0,AX_Navy(T),4,T,,,,Auction
25.10.12,25 AUCTION MATCH 18 - 3rd PLACE,O,T,F,F.S,,AX_GomGom(P),3,P,0,1,0,0,AX_SKY(P),3,P,,,,Auction
25.10.12,25 AUCTION MATCH 18 - FINAL,O,T,1,POLY,AUC2ND,AX_No.9(T),1,T,,,1,1,AX_Sura(Z),1,Z,Auction,,,Auction
25.10.12,25 AUCTION MATCH 18 - FINAL,O,T,2,F.S,Auction,AX_ELEC(Z),1,Z,0,0,1,0,AX_HYUNDAI(Z),G,Z,AUC2ND,,,Auction
25.10.12,25 AUCTION MATCH 18 - FINAL,O,T,3,POLY,AUC2ND,AX_Agumon(Z),4,Z,,,1,1,AX_Romantic(P),1,P,Auction,,,Auction
25.10.12,25 AUCTION MATCH 18 - FINAL,O,T,F,RADEON,AUC2ND,AX_Black(P),1,P,,,1,1,AX_Viper(P),1,P,Auction,,,Auction
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,1,DEJAVU,,AX_Pokemon(Z),3,Z,1,1,,,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,2,ECLIPSE,,AX_Pokemon(Z),3,Z,1,1,,,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,3,RADEON,,AX_Pokemon(Z),3,Z,,,1,1,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,4,POLY,,AX_Pokemon(Z),3,Z,,,1,1,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,5,F.S,,AX_Pokemon(Z),3,Z,1,1,,,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,6,F.S,,AX_Pokemon(Z),3,Z,,,1,1,AX_PoTTer(P),3,P,,,,indiv.
25.10.13,2nd Tier Round Robin TIER 3/4 - FINAL,O,I,7,RADEON,,AX_Pokemon(Z),3,Z,,,1,1,AX_PoTTer(P),3,P,,,,indiv.
25.10.14,2nd Tier Round Robin TIER 2 - WILD CARD,O,I,1,DEJAVU,,AX_JoJo(P),2,P,1,1,,,AX_SeoSan(T),2,T,,,,indiv.
25.10.14,2nd Tier Round Robin TIER 2 - WILD CARD,O,I,2,ECLIPSE,,AX_JoJo(P),2,P,,,1,1,AX_SeoSan(T),2,T,,,,indiv.
25.10.14,2nd Tier Round Robin TIER 2 - WILD CARD,O,I,3,RADEON,,AX_JoJo(P),2,P,,,1,1,AX_SeoSan(T),2,T,,,,indiv.
25.10.14,2nd Tier Round Robin TIER 2 - WILD CARD,O,I,4,POLY,,AX_JoJo(P),2,P,1,1,,,AX_SeoSan(T),2,T,,,,indiv.
25.10.14,2nd Tier Round Robin TIER 2 - WILD CARD,O,I,5,F.S,,AX_JoJo(P),2,P,1,1,,,AX_SeoSan(T),2,T,,,,indiv.
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,1,K.O,,AX_PoTTer(P),3,P,,,1,1,AX_Nam.9(T),1,T,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,2,POLY,,AX_Krog(T),2,T,,,1,1,AX_ELEC(Z),1,Z,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,3,F.S,,AX_CoNG(T),0,T,0,1,0,0,AX_Gravity(T),0,T,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,4,POLSTAR,,AX_CHERRY(Z),G,Z,0,0,1,0,AX_HYUNDAI(Z),G,Z,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,5,RADEON,,AX_Ddorong(P),3,P,0,0,1,0,AX_Sun(P),2,P,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,6,DOM.,,AX_KingChob(T),4,T,1,1,,,AX_Pokemon(Z),3,Z,,,25AXPLS3,AXPL
25.10.15,"25' AXPL S3 - ROUND 1, MATCH 1",O,T,ACE,VERM.,,AX_DDI(Z),1,Z,0,0,1,0,AX_ELEC(Z),1,Z,,,25AXPLS3,AXPL
25.10.18,2nd Tier Round Robin TIER 2 - PLAYOFFS R1,O,I,1,DEJAVU,,AX_Zerg(Z),2,Z,1,1,,,AX_JoJo(P),2,P,,,,indiv.
25.10.18,2nd Tier Round Robin TIER 2 - PLAYOFFS R1,O,I,2,ECLIPSE,,AX_Zerg(Z),2,Z,,,1,1,AX_JoJo(P),2,P,,,,indiv.
25.10.18,2nd Tier Round Robin TIER 2 - PLAYOFFS R1,O,I,3,RADEON,,AX_Zerg(Z),2,Z,,,1,1,AX_JoJo(P),2,P,,,,indiv.
25.10.18,2nd Tier Round Robin TIER 2 - PLAYOFFS R1,O,I,4,POLY,,AX_Zerg(Z),2,Z,1,1,,,AX_JoJo(P),2,P,,,,indiv.
25.10.18,2nd Tier Round Robin TIER 2 - PLAYOFFS R1,O,I,5,F.S,,AX_Zerg(Z),2,Z,1,1,,,AX_JoJo(P),2,P,,,,indiv.
25.10.19,2nd Tier Round Robin TIER 2 - PLAYOFFS R2,O,I,1,DEJAVU,,AX_Zerg(Z),2,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.19,2nd Tier Round Robin TIER 2 - PLAYOFFS R2,O,I,2,ECLIPSE,,AX_Zerg(Z),2,Z,1,1,,,AX_Viper(P),1,P,,,,indiv.
25.10.19,2nd Tier Round Robin TIER 2 - PLAYOFFS R2,O,I,3,RADEON,,AX_Zerg(Z),2,Z,1,1,,,AX_Viper(P),1,P,,,,indiv.
25.10.19,2nd Tier Round Robin TIER 2 - PLAYOFFS R2,O,I,4,POLY,,AX_Zerg(Z),2,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.19,2nd Tier Round Robin TIER 2 - PLAYOFFS R2,O,I,5,F.S,,AX_Zerg(Z),2,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,1,K.O,,AX_hogu(Z),0,Z,,,1,1,AX_AphRoDite(P),0,P,,,25AXPLS3,AXPL
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,2,F.S,,AX_RYO(Z),3,Z,,,1,1,AX_GomGom(P),3,P,,,25AXPLS3,AXPL
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,4,LITMUS,,AX_JoJo(P),2,P,0,0,1,0,AX_Poorong(P),1,P,,,25AXPLS3,AXPL
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,3,POLY,,AX_ChoJJaa(Z),1,Z,0,0,1,0,AX_SKY(Z),2,Z,,,25AXPLS3,AXPL
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,5,RADEON,,AX_Focus(Z),3,Z,,,1,1,AX_Main(P),3,P,,,25AXPLS3,AXPL
25.10.19,"25' AXPL S3 - ROUND 1, MATCH 2",O,T,F,VERM.,,AX_hOya(T),G,T,,,1,1,AX_WiFi(Z),G,Z,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,1,RADEON,,AX_DiHing(P),G,P,0,0,1,0,AX_NalrAri(P),G,P,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,2,DOM.,,AX_KingChob(T),4,T,,,1,1,AX_Agumon(Z),4,Z,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,4,F.S,,AX_BokDaeng2(T),2,T,,,1,1,AX_RYO(Z),3,Z,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,3,POLY,,AX_ELEC(Z),1,Z,1,1,,,AX_Black(P),1,P,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,5,POLSTAR,,AX_ChaeridA(P),1,P,0,0,1,0,AX_Viper(P),1,P,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,6,VERM.,,AX_AphRoDite(P),0,P,1,1,,,AX_Race(T),1,T,,,25AXPLS3,AXPL
25.10.22,"25' AXPL S3 - ROUND 2, MATCH 1",O,T,ACE,K.O,,AX_RYO(Z),3,Z,1,1,,,AX_PoTTer(P),3,P,,,25AXPLS3,AXPL
25.10.26,2nd Tier Round Robin TIER 2 - PLAYOFFS R3,O,I,1,DEJAVU,,AX_Black(P),1,P,0,1,0,0,AX_Viper(P),1,P,,,,indiv.
25.10.26,2nd Tier Round Robin TIER 2 - PLAYOFFS R3,O,I,2,ECLIPSE,,AX_Black(P),1,P,0,0,1,0,AX_Viper(P),1,P,,,,indiv.
25.10.26,2nd Tier Round Robin TIER 2 - PLAYOFFS R3,O,I,3,RADEON,,AX_Black(P),1,P,0,1,0,0,AX_Viper(P),1,P,,,,indiv.
25.10.26,2nd Tier Round Robin TIER 2 - PLAYOFFS R3,O,I,4,POLY,,AX_Black(P),1,P,0,0,1,0,AX_Viper(P),1,P,,,,indiv.
25.10.26,2nd Tier Round Robin TIER 2 - PLAYOFFS R3,O,I,5,F.S,,AX_Black(P),1,P,0,0,1,0,AX_Viper(P),1,P,,,,indiv.
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,1,DOM.,,AX_Lego(P),1,P,1,1,,,AX_VulTure(T),2,T,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,2,POLSTAR,,AX_DDI(Z),1,Z,,,1,1,AX_3DASOO(P),0,P,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,3,RADEON,,AX_Sura(T),G,T,,,1,1,AX_attack(Z),G,Z,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,4,POLY,,AX_GomGom(P),3,P,0,0,1,0,AX_SLiN(P),2,P,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,5,F.S,,AX_Marine(T),4,T,,,1,1,AX_Broller(Z),4,Z,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,6,VERM.,,AX_OceAn(P),1,P,,,1,1,AX_Nam.9(T),1,T,,,25AXPLS3,AXPL
25.10.26,"25' AXPL S3 - ROUND 2, MATCH 2",O,T,ACE,K.O,,AX_hOya(T),G,T,1,1,,,AX_HYUNDAI(Z),G,Z,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,1,RADEON,,AX_Poorong(P),1,P,0,1,0,0,AX_Zealot(P),2,P,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,2,F.S,,AX_CoNG(T),0,T,1,1,,,AX_WiFi(Z),G,Z,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,3,VERM.,,AX_Ddorong(P),3,P,,,1,1,AX_Navy(T),4,T,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,4,K.O,,AX_Nam.9(T),1,T,,,1,1,AX_ewrtf(Z),1,Z,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,F,POLY,,AX_Ryo(Z),3,Z,0,1,0,0,AX_Zerg(Z),2,Z,,,25AXPLS3,AXPL
25.10.29,"25' AXPL S3 - ROUND 3, MATCH 1",O,T,6,LITMUS,,AX_AphRoDite(P),0,P,0,1,0,0,AX_Seob(P),0,P,,,25AXPLS3,AXPL
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,1,DEJAVU,,AX_Fury(Z),1,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,2,ECLIPSE,,AX_Fury(Z),1,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,3,RADEON,,AX_Fury(Z),1,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,4,POLY,,AX_Fury(Z),1,Z,1,1,,,AX_Viper(P),1,P,,,,indiv.
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,5,F.S,,AX_Fury(Z),1,Z,1,1,,,AX_Viper(P),1,P,,,,indiv.
25.10.31,2nd Tier Round Robin TIER 2 - FINALS,O,I,6,POLY,,AX_Fury(Z),1,Z,,,1,1,AX_Viper(P),1,P,,,,indiv.
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,1,POLSTAR,,AX_77UpTerran(T),4,T,,,1,1,AX_BOSL(Z),4,Z,,,25AXPLS3,AXPL
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,2,DOM.,,AX_JoJo(P),2,P,0,1,0,0,AX_PoTTer(P),3,P,,,25AXPLS3,AXPL
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,3,VERM.,,AX_[A](Z),0,Z,0,1,0,0,AX_hogu(Z),0,Z,,,25AXPLS3,AXPL
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,4,F.S,,AX_attack(Z),G,Z,1,1,,,AX_NalrAri(P),G,P,,,25AXPLS3,AXPL
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,5,POLY,,AX_ELEC(Z),1,Z,1,1,,,AX_OceAn(P),1,P,,,25AXPLS3,AXPL
25.11.02,"25' AXPL S3 - ROUND 3, MATCH 2",O,T,F,RADEON,,AX_Viper(P),1,P,,,1,1,AX_Calm(T),2,T,,,25AXPLS3,AXPL
25.11.03,BEAT GOGORANI - 05,O,T,1,POLY,,AX_KingChob(T),4,T,1,1,,,AX_Agumon(Z),4,Z,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,2,F.S,,AX_CoNG(T),0,T,,,1,1,AX_[A](Z),0,Z,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,3,K.O,,AX_SKY(Z),2,Z,,,1,1,AX_Zealot(P),2,P,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,4,POLY,,AX_hogu(Z),0,Z,,,1,1,AX_AphRoDite(P),0,P,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,5,POLY,,AX_DiHing(P),G,P,,,1,1,AX_hOya(T),G,T,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,6,POLY,,AX_ChaeridA(P),1,P,0,1,0,0,AX_SLiN(P),2,P,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,7,F.S,,AX_Lego(P),1,P,,,1,1,AX_No.9(T),1,T,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,8,F.S,,AX_Navy(T),4,T,1,1,,,AX_BOSL(Z),4,Z,,,,COMPOSE/MEGA
25.11.03,BEAT GOGORANI - 05,O,T,ACE,POLY,,AX_SKY(Z),2,Z,1,1,,,AX_Zealot(P),2,P,,,,COMPOSE/MEGA
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,1,VERM.,,AX_CALM(T),2,T,0,0,1,0,Ax_Nam.9(T),1,T,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,2,DOM.,,AX_JoJo(P),2,P,0,0,1,0,AX_Zealot(P),2,P,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,3,POLY,,AX_OceAn(P),1,P,0,1,0,0,AX_SLiN(P),2,P,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,4,F.S,,AX_Pokemon(Z),3,Z,,,1,1,AX_GomGom(P),3,P,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,5,RADEON,,AX_CoNG(T),0,T,0,1,0,0,AX_Romantic(T),1,T,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,6,POLSTAR,,AX_attack(Z),G,Z,1,1,,,AX_Seob(P),0,P,,,25AXPLS3,AXPL
25.11.05,"25' AXPL S3 - ROUND 4, MATCH 1",O,T,ACE,K.O,,AX_CoNG(T),0,T,0,0,1,0,AX_Romantic(T),1,T,,,25AXPLS3,AXPL
25.11.06,25 AUCTION MATCH 19 - A,O,T,1,POLY,,AX_ELEC(T),3,T,1,1,,,Ax_Lego(Z),4,Z,,,,Auction
25.11.06,26 AUCTION MATCH 19 - A,O,T,2,POLY,,AX_ComPose96(Z),0,Z,0,1,0,0,AX_SKY(Z),2,Z,,,,Auction
25.11.06,27 AUCTION MATCH 19 - A,O,T,3,POLY,,AX_HI.M(Z),1,Z,0,1,0,0,AX_hogu(Z),0,Z,,,,Auction
25.11.06,28 AUCTION MATCH 19 - A,O,T,F,DOM.,,AX_attack(Z),G,Z,,,1,1,AX_NalrAri(P),G,P,AUC2ND,,,Auction
25.11.06,28 AUCTION MATCH 19 - B,O,T,1,F.S,,AX_RORO(P),4,P,,,1,1,AX_Navy(T),4,T,,,,Auction
25.11.06,28 AUCTION MATCH 19 - B,O,T,2,POLY,Auction,AX_CHERRY(P),1,P,,,1,1,AX_CoNG(T),0,T,,,,Auction
25.11.06,28 AUCTION MATCH 19 - B,O,T,3,F.S,,AX_[A](Z),0,Z,,,1,1,AX_HYUNDAI(P),1,P,,,,Auction
25.11.06,28 AUCTION MATCH 19 - B,O,T,F,VERM.,,AX_Sura(P),1,P,1,1,,,Ax_Nam.9(T),1,T,,,,Auction
25.11.06,28 AUCTION MATCH 19 - FINAL,O,T,1,F.S,AUC2ND,AX_HI.M(Z),1,Z,,,1,1,AX_HYUNDAI(P),1,P,Auction,,,Auction
25.11.06,28 AUCTION MATCH 19 - FINAL,O,T,2,F.S,AUC2ND,AX_GomGom(P),3,P,1,1,,,AX_Navy(T),4,T,Auction,,,Auction
